Date,Ticker,Episode_ID,Rebound_Date,Prior_Close,Prior_Prior_Close,SMA20,Open,High,Low,Close,SMA50,Prior_Distance_SMA50,Prior_Return_10D,Session,Entry_Date,Entry_Open,Future_Return_1D,Future_Return_3D,Future_Return_5D,Exit_Date_1D,Exit_Date_3D,Exit_Date_5D
2022-08-10,MRK,MRK:2022-08-09,2022-08-09,89.5199966430664,88.48999786376953,90.04799995422363,90.02999877929688,90.12999725341795,88.19000244140625,89.19000244140625,90.21220001220703,-0.008528113378376334,-0.019388807697556687,1159,2022-08-11,87.80999755859375,0.0127548431582027,0.0317731578760793,0.0367840046320269,2022-08-11,2022-08-15,2022-08-17
2022-09-29,MRK,MRK:2022-09-28,2022-09-28,86.77999877929688,85.83999633789062,86.70949974060059,87.0,87.41999816894531,86.2300033569336,86.63999938964844,88.36699981689453,-0.018627764793380797,-0.0019551256459100497,1194,2022-09-30,87.25,-0.0129512579188305,0.0130658955833631,0.002177678411533,2022-09-30,2022-10-04,2022-10-06
2023-03-13,MRK,MRK:2023-03-10,2023-03-10,107.69000244140624,107.5999984741211,108.42599983215332,104.47000122070312,108.83999633789062,104.4000015258789,105.7300033569336,108.70219955444335,-0.010285868174900514,-0.020019992360191474,1306,2023-03-14,105.4499969482422,0.0144144553480356,0.0179231810748756,0.0037932815311054,2023-03-14,2023-03-16,2023-03-20
2023-08-09,MRK,MRK:2023-08-08,2023-08-08,106.41000366210938,106.08999633789062,106.60049896240234,106.2699966430664,106.79000091552734,105.79000091552734,106.0999984741211,109.34839981079102,-0.02775566231271609,-0.01041565265416089,1409,2023-08-10,106.20999908447266,-0.006025792252756,0.0254213784098549,0.0237266198491978,2023-08-10,2023-08-14,2023-08-16
2023-10-24,MRK,MRK:2023-10-23,2023-10-23,103.3499984741211,102.66999816894533,103.20549926757812,103.31999969482422,104.05999755859376,102.68000030517578,103.02999877929688,106.28739944458007,-0.028711066972962884,-0.01100479929070719,1462,2023-10-25,103.3499984741211,0.002709228673738,-0.0051281933925677,-0.0062893230331461,2023-10-25,2023-10-27,2023-10-31
2023-11-14,MRK,MRK:2023-11-13,2023-11-13,102.47000122070312,101.38999938964844,102.95399894714356,102.66000366210938,103.22000122070312,101.9000015258789,102.16999816894533,104.46359909057617,-0.020085970464793768,-0.0020451800141071397,1477,2023-11-15,101.87999725341795,-0.0052021868235679,-0.0012759840687334,0.0032391228891952,2023-11-15,2023-11-17,2023-11-21
2023-11-21,MRK,MRK:2023-11-20,2023-11-20,102.68000030517578,101.75,102.87949905395507,103.0,103.62999725341795,101.8499984741211,102.20999908447266,103.84119903564454,-0.01247769894499029,-0.015909489083545503,1482,2023-11-22,102.1999969482422,-0.0050880299275326,-0.0075342139536106,-0.0104696646455488,2023-11-22,2023-11-27,2023-11-29
2024-07-12,MRK,MRK:2024-07-11,2024-07-11,128.97000122070312,127.3000030517578,128.47500038146973,129.39999389648438,129.92999267578125,127.31999969482422,127.76000213623048,129.00800033569337,-0.0005207730523788534,-0.01923953444332227,1641,2024-07-15,128.0,0.0009374618530273,-0.0164843797683715,-0.0174219012260437,2024-07-15,2024-07-17,2024-07-19
2024-07-25,MRK,MRK:2024-07-24,2024-07-24,125.91999816894533,124.37999725341795,126.43500022888183,126.02999877929688,127.8499984741211,125.70999908447266,125.8499984741211,128.40120025634766,-0.019849007399500573,-0.010840572268104198,1650,2024-07-26,127.23999786376952,-0.0155611109775321,-0.0942313585748934,-0.1054699653745163,2024-07-26,2024-07-30,2024-08-01
2024-11-22,MRK,MRK:2024-11-21,2024-11-21,99.86000061035156,97.44000244140624,100.36950073242187,100.33000183105467,101.79000091552734,98.93000030517578,99.18000030517578,107.09859985351562,-0.07048351666597275,-0.012948478623140636,1735,2024-11-25,100.08999633789062,0.0106904522266795,0.0302728196578456,0.0051953670844933,2024-11-25,2024-11-27,2024-12-02
2025-01-28,MRK,MRK:2025-01-27,2025-01-27,97.94000244140624,95.5500030517578,98.72649955749512,97.3499984741211,98.87999725341795,96.58999633789062,97.4499969482422,99.55599990844726,-0.016455318357527005,-0.01319896784477348,1777,2025-01-29,97.41999816894533,0.0088277625386541,0.0143707816895153,-0.0685690867453246,2025-01-29,2025-01-31,2025-02-04
2018-09-17,MS,MS:2018-09-14,2018-09-14,48.189998626708984,47.720001220703125,48.5060001373291,48.5,48.540000915527344,47.560001373291016,47.68000030517578,49.056000213623044,-0.017416974488212444,-0.02251522571053377,178,2018-09-18,47.86000061035156,-0.0002089873820082,0.0422064444630778,0.0146260082326044,2018-09-18,2018-09-20,2018-09-24
2018-10-22,MS,MS:2018-10-19,2018-10-19,46.41999816894531,46.029998779296875,46.17950000762939,46.43000030517578,46.720001220703125,45.09000015258789,45.11000061035156,47.556800003051755,-0.025248660509166965,-0.007058862696356916,203,2018-10-23,44.02000045776367,0.0113584733030556,0.0120399539705911,-0.0015901793297657,2018-10-23,2018-10-25,2018-10-29
2021-10-11,MS,MS:2021-10-08,2021-10-08,100.04000091552734,98.8000030517578,100.39950103759766,100.08000183105467,100.68000030517578,97.20999908447266,97.29000091552734,101.56660049438477,-0.014776380826339364,-0.027888471911878265,950,2021-10-12,97.29000091552734,0.0050364668430311,0.0382362132356544,0.0423476483483564,2021-10-12,2021-10-14,2021-10-18
2021-12-31,MS,MS:2021-12-30,2021-12-30,98.8000030517578,98.7300033569336,98.99650039672852,98.7300033569336,99.20999908447266,97.4800033569336,98.16000366210938,99.62640060424805,-0.008792427768031796,-0.006336088217684388,1007,2022-01-03,99.33000183105467,0.0086580146430914,0.0236584962327703,0.0475183845131819,2022-01-03,2022-01-05,2022-01-07
2024-02-20,MS,MS:2024-02-16,2024-02-16,86.5,85.66999816894531,86.42599983215332,85.94000244140625,86.48999786376953,85.0999984741211,85.3499984741211,88.23760009765626,-0.018370656406077712,-0.008823154264754773,1542,2024-02-21,85.01000213623047,0.005293458851125,0.0181155261360828,0.005646344141597,2024-02-21,2024-02-23,2024-02-27
2024-09-05,MS,MS:2024-09-04,2024-09-04,100.1500015258789,99.2699966430664,99.9944995880127,101.0,101.3000030517578,99.12000274658205,99.55999755859376,100.57879974365234,-0.003914702956828386,-0.006251213147934531,1679,2024-09-06,99.6999969482422,-0.0311935878189251,-0.030892620821835,-0.0306920526806264,2024-09-06,2024-09-10,2024-09-12
2024-09-17,MS,MS:2024-09-16,2024-09-16,100.08999633789062,98.25,99.94799919128418,100.68000030517578,100.81999969482422,99.44000244140624,99.83999633789062,100.46279968261719,-0.0038595923273750943,-0.03397359571204617,1687,2024-09-18,100.12000274658205,-0.0081901685210672,0.0234718179150401,0.0245705055632017,2024-09-18,2024-09-20,2024-09-24
2020-03-25,MSFT,MSFT:2020-03-24,2020-03-24,148.33999633789062,135.97999572753906,152.63149948120116,148.91000366210938,154.3300018310547,144.44000244140625,146.9199981689453,165.78879974365233,-0.10700958031793528,-0.07817550319536604,560,2020-03-26,148.39999389648438,0.0519542252760822,0.0797169967493842,0.0250000462699149,2020-03-26,2020-03-30,2020-04-01
2022-03-03,MSFT,MSFT:2022-03-02,2022-03-02,300.19000244140625,294.95001220703125,297.2350021362305,302.8900146484375,303.1300048828125,294.04998779296875,295.9200134277344,308.76460205078126,-0.02927910532813549,-0.0009318693319111393,1049,2022-03-04,294.2900085449219,-0.0150532572113577,-0.0626592881375089,-0.0295627168929292,2022-03-04,2022-03-08,2022-03-10
2022-07-18,MSFT,MSFT:2022-07-15,2022-07-15,256.7200012207031,254.0800018310547,259.00950088500974,259.75,260.8399963378906,253.3000030517578,254.25,261.1041995239258,-0.019474531729354316,-0.0004282418615925154,1142,2022-07-19,257.5799865722656,0.0075705113311828,0.0281854575048212,0.0048528614999725,2022-07-19,2022-07-21,2022-07-25
2022-10-19,MSFT,MSFT:2022-10-18,2022-10-18,238.5,237.52999877929688,236.9900001525879,237.0399932861328,239.61000061035156,234.2899932861328,236.47999572753903,255.31960021972657,-0.06921744039405264,-0.041706865473986277,1208,2022-10-20,235.77000427246097,0.0016116962172352,0.0486915023943101,-0.0188743133884821,2022-10-20,2022-10-24,2022-10-26
2024-08-28,MSFT,MSFT:2024-08-27,2024-08-27,413.8399963378906,413.489990234375,412.27099609375,414.8800048828125,415.0,407.30999755859375,410.6000061035156,432.7055987548828,-0.045265899962333656,-0.0004106505246832537,1674,2024-08-29,414.94000244140625,-0.0043861939401125,-0.0132549283453977,-0.0157853852470964,2024-08-29,2024-09-03,2024-09-05
2024-09-03,MSFT,MSFT:2024-08-30,2024-08-30,417.1400146484375,413.1199951171875,413.21849822998047,417.9100036621094,419.8800048828125,407.0299987792969,409.44000244140625,430.66319885253904,-0.03321200586692319,-0.0031782124605969075,1677,2024-09-04,405.9100036621094,0.0073661407883505,-0.0103717361412521,0.0204232673994966,2024-09-04,2024-09-06,2024-09-10
2025-03-20,MSFT,MSFT:2025-03-19,2025-03-19,387.8200073242187,383.5199890136719,391.2884979248047,385.739990234375,391.7900085449219,383.2799987792969,386.8399963378906,409.5679998779297,-0.05499230422559842,-0.032916019278538156,1813,2025-03-21,383.2200012207031,0.0209801380912044,0.0311570440044171,0.0192056399147177,2025-03-21,2025-03-25,2025-03-27
2018-05-22,NEE,NEE:2018-05-21,2018-05-21,40.05500030517578,39.11249923706055,40.20612506866455,40.165000915527344,40.33250045776367,39.79249954223633,39.85749816894531,40.2615998840332,-0.0045083459951247296,-0.019161339246164477,97,2018-05-23,40.02000045776367,0.0012493562340989,0.0146176681104752,0.0324213042356389,2018-05-23,2018-05-25,2018-05-30
2018-10-03,NEE,NEE:2018-10-02,2018-10-02,42.334999084472656,41.747501373291016,42.56525020599365,42.24250030517578,42.775001525878906,41.6349983215332,42.060001373291016,42.63975006103516,-0.007376411084061063,-0.023639333751167002,190,2018-10-04,42.04249954223633,0.0064220838604618,0.030623828336489,0.0272343573819484,2018-10-04,2018-10-08,2018-10-10
2020-12-14,NEE,NEE:2020-12-11,2020-12-11,73.80000305175781,73.27999877929688,74.53249969482422,74.4000015258789,75.22000122070312,73.5,73.55000305175781,74.90554977416993,-0.013901538895705667,-0.017702572211922285,743,2020-12-15,73.66000366210938,0.0169698606822497,0.0190061611034717,0.0100461285226651,2020-12-15,2020-12-17,2020-12-21
2021-05-24,NEE,NEE:2021-05-21,2021-05-21,74.44000244140625,74.29000091552734,74.47900047302247,74.7699966430664,74.87999725341797,73.91999816894531,74.02999877929688,75.58039993286133,-0.01551577608776189,-0.001207518306247768,853,2021-05-25,74.0199966430664,-0.0087813283702068,-0.0137800147166305,-0.025668656885333,2021-05-25,2021-05-27,2021-06-01
2021-06-08,NEE,NEE:2021-06-07,2021-06-07,72.47000122070312,72.33999633789062,72.90900077819825,72.91999816894531,73.11000061035156,71.70999908447266,72.13999938964844,75.48700042724609,-0.040455252856906876,-0.02646428205391005,863,2021-06-09,72.37000274658203,0.0011053502642561,0.0154759579201535,0.0146469188664473,2021-06-09,2021-06-11,2021-06-15
2021-10-07,NEE,NEE:2021-10-06,2021-10-06,81.18000030517578,79.4800033569336,81.24649963378906,81.4800033569336,82.61000061035156,80.79000091552734,80.91999816894531,82.3261996459961,-0.013186677066150732,-0.008791223532219616,948,2021-10-08,81.01000213623047,-0.0098753614450285,-0.0264164835602609,0.0055548319513121,2021-10-08,2021-10-12,2021-10-14
2022-02-18,NEE,NEE:2022-02-17,2022-02-17,75.37999725341797,75.2300033569336,75.62550010681153,74.95999908447266,75.80999755859375,73.81999969482422,74.1500015258789,83.38639999389649,-0.0995080947285607,-0.005147148039158944,1041,2022-02-22,73.93000030517578,-0.0020289669316883,0.0204247549032507,0.0587041298522323,2022-02-22,2022-02-24,2022-02-28
2022-10-26,NEE,NEE:2022-10-25,2022-10-25,75.86000061035156,73.27999877929688,75.97799987792969,75.86000061035156,76.52999877929688,75.30000305175781,75.5999984741211,82.51659973144531,-0.08398457226739908,-0.0022359354422559763,1213,2022-10-27,76.05000305175781,-0.0076265852436581,0.0190663627883795,0.0161735131910771,2022-10-27,2022-10-31,2022-11-02
2023-03-07,NEE,NEE:2023-03-06,2023-03-06,74.4000015258789,73.83000183105469,73.97750053405761,73.94000244140625,74.48999786376953,73.0199966430664,73.75,78.37300003051757,-0.05332669811939594,-0.021953439932233088,1302,2023-03-08,73.37999725341797,0.0118561294514289,-0.0050421794908184,0.0159444786335876,2023-03-08,2023-03-10,2023-03-14
2023-06-05,NEE,NEE:2023-06-02,2023-06-02,73.8499984741211,72.95999908447266,74.88649940490723,74.1500015258789,74.88999938964844,73.33000183105469,73.58999633789062,76.2663998413086,-0.03173955689285368,-0.016644474372802254,1364,2023-06-06,73.77999877929688,-0.0054215442192599,0.0151803031324568,0.0027108238133075,2023-06-06,2023-06-08,2023-06-12
2024-02-16,NEE,NEE:2024-02-15,2024-02-15,57.27000045776367,56.0099983215332,57.38199996948242,56.86000061035156,57.41999816894531,56.33000183105469,57.029998779296875,59.3531999206543,-0.03548836052262061,-0.04150626848931094,1541,2024-02-20,56.7400016784668,-0.0022911713829675,-0.001233759384044,-0.0280225609015324,2024-02-20,2024-02-22,2024-02-26
2024-12-06,NEE,NEE:2024-12-05,2024-12-05,76.19999694824219,75.73999786376953,76.42899932861329,76.19000244140625,76.5,74.91999816894531,75.23999786376953,79.61759963989257,-0.0448973794983355,-0.008844957459276603,1744,2024-12-09,75.5,-0.0105960669106994,-0.0201324058684292,-0.0249006258730857,2024-12-09,2024-12-11,2024-12-13
2018-08-23,NFLX,NFLX:2018-08-22,2018-08-22,34.444000244140625,33.801998138427734,33.96479978561401,34.81100082397461,35.007999420166016,33.76499938964844,33.91699981689453,37.12357997894287,-0.07421293694467557,-0.00911945364925204,162,2018-08-24,34.599998474121094,0.0370520679739392,0.065000018742733,0.0721965667282089,2018-08-24,2018-08-28,2018-08-30
2018-12-14,NFLX,NFLX:2018-12-13,2018-12-13,27.60199928283691,27.488000869750977,27.43400001525879,27.180999755859375,27.767000198364254,26.5,26.68400001525879,30.28656005859375,-0.09522348010308224,-0.023456576017275355,240,2018-12-17,26.650999069213867,-0.0139206181953952,0.0009756098259197,-0.0754943229341522,2018-12-17,2018-12-19,2018-12-21
2018-12-19,NFLX,NFLX:2018-12-18,2018-12-18,27.0939998626709,26.280000686645508,27.20220003128052,26.996000289916992,28.086999893188477,26.37700080871582,26.677000045776367,29.759380073547362,-0.09457413505424739,-0.06668965822192408,243,2018-12-20,26.464000701904297,-0.0153416009129673,-0.1162333786290182,-0.0342730302034817,2018-12-20,2018-12-24,2018-12-27
2020-11-23,NFLX,NFLX:2020-11-20,2020-11-20,48.82400131225586,48.46699905395508,48.77029991149902,49.04600143432617,49.1150016784668,47.58399963378906,47.6619987487793,49.882639770507815,-0.021208455425522743,-0.05146384089689293,729,2020-11-24,47.88399887084961,0.0084370423970423,0.0261465780968146,0.0537549363660776,2020-11-24,2020-11-27,2020-12-01
2021-06-07,NFLX,NFLX:2021-06-04,2021-06-04,49.4739990234375,48.94300079345703,49.498400115966795,49.29199981689453,49.66999816894531,49.05500030517578,49.46599960327149,51.32872016906738,-0.03644204422129371,-0.013813877568649269,862,2021-06-08,49.70000076293945,-0.0092757010619057,-0.0195774558917,0.0058148419659982,2021-06-08,2021-06-10,2021-06-14
2021-06-15,NFLX,NFLX:2021-06-14,2021-06-14,49.98899841308594,48.87699890136719,49.54994983673096,50.12300109863281,50.12300109863281,49.040000915527344,49.189998626708984,50.94650001525879,-0.0206692427765508,-0.0058073591848545325,868,2021-06-16,49.5,-0.0052323004212042,0.0116565588748815,0.0279191913026752,2021-06-16,2021-06-18,2021-06-22
2021-12-23,NFLX,NFLX:2021-12-22,2021-12-22,61.42399978637695,60.492000579833984,61.545650482177734,61.63999938964844,61.6879997253418,60.75699996948242,61.40900039672851,64.41071998596192,-0.046833701868626454,-0.022035391995257725,1002,2021-12-27,61.5,-0.0030569061031185,-0.0072520186261433,-0.0204227726633955,2021-12-27,2021-12-29,2021-12-31
2022-10-14,NFLX,NFLX:2022-10-13,2022-10-13,23.250999450683594,22.086999893188477,23.322600173950196,23.780000686645508,23.8799991607666,22.951000213623047,23.0,23.277320098876952,-0.0011230173696525902,-0.030036343937971832,1205,2022-10-17,23.44099998474121,0.0456038669355609,0.1619811820093597,0.2353142251299549,2022-10-17,2022-10-19,2022-10-21
2023-08-24,NFLX,NFLX:2023-08-23,2023-08-23,42.755001068115234,41.31700134277344,42.42834987640381,42.54100036621094,42.75899887084961,40.617000579833984,40.69300079345703,43.1656201171875,-0.010832581860715562,-0.0031475477606508484,1420,2023-08-25,41.20000076293945,0.0097815502540523,0.0436650425500768,0.0526213404716318,2023-08-25,2023-08-29,2023-08-31
2025-04-03,NFLX,NFLX:2025-04-02,2025-04-02,93.552001953125,92.83799743652344,93.47664985656738,90.18000030517578,94.65899658203124,90.0469970703125,91.70500183105467,97.11858032226563,-0.03745618087832847,-0.024981975913761723,1823,2025-04-04,89.6500015258789,-0.0453318786564607,-0.0291132243829147,0.0275180724737151,2025-04-04,2025-04-08,2025-04-10
2025-04-10,NFLX,NFLX:2025-04-09,2025-04-09,94.5469970703125,87.04000091552734,93.46659927368164,93.19400024414062,94.1240005493164,89.4000015258789,92.11699676513672,96.27139999389648,-0.01907305253682212,-0.025941434170505873,1828,2025-04-11,92.0,-0.001858669778575,0.0611738951309868,0.0576413196066152,2025-04-11,2025-04-15,2025-04-17
2018-11-29,NKE,NKE:2018-11-28,2018-11-28,74.66000366210938,72.08999633789062,74.77249946594239,74.63999938964844,74.94999694824219,73.31999969482422,74.33999633789062,77.00940017700195,-0.03304179427036613,-0.007180762075089886,230,2018-11-30,74.18000030517578,0.012671912072514,0.0217039714711246,-0.0113238603913371,2018-11-30,2018-12-04,2018-12-07
2019-11-12,NKE,NKE:2019-11-11,2019-11-11,90.05000305175781,89.80999755859375,91.5564998626709,90.30999755859376,92.02999877929688,89.48999786376953,89.5,90.72559936523437,-0.006388642500134711,-0.008805673481559362,469,2019-11-13,89.7300033569336,0.0173854619439641,0.0368884145186871,0.0432408013848375,2019-11-13,2019-11-15,2019-11-19
2021-04-07,NKE,NKE:2021-04-06,2021-04-06,137.16000366210938,135.1199951171875,137.25800018310548,136.99000549316406,138.24000549316406,136.36000061035156,136.5399932861328,137.7798001098633,-0.00464438782038501,-0.00802777591706949,820,2021-04-08,137.27999877929688,-0.0262238209173013,-0.0046620002574253,-0.0365676305149996,2021-04-08,2021-04-12,2021-04-14
