Group,Direction,Horizon,Ticker,N,Action_Mean,Directional_Mean,Directional_Contribution_Sum
B_GAP_DOWN,SHORT,5,NEE,31,-0.010321723052390444,0.010321723052390444,0.3199734146241038
B_GAP_DOWN,SHORT,5,NFLX,77,0.014014944441783077,-0.014014944441783077,-1.079150722017297
B_GAP_DOWN,SHORT,5,NKE,77,0.004285047978333018,-0.004285047978333018,-0.3299486943316424
B_GAP_DOWN,SHORT,5,NVDA,159,0.017439148708526104,-0.017439148708526104,-2.7728246446556506
B_GAP_DOWN,SHORT,5,ORCL,59,0.005333065369479858,-0.005333065369479858,-0.3146508567993116
B_GAP_DOWN,SHORT,5,PEP,15,-0.009820999924870451,0.009820999924870451,0.14731499887305677
B_GAP_DOWN,SHORT,5,PFE,38,-0.00979529110259571,0.00979529110259571,0.372221061898637
B_GAP_DOWN,SHORT,5,PLD,37,0.003955793561265003,-0.003955793561265003,-0.14636436176680512
B_GAP_DOWN,SHORT,5,TSLA,222,0.012672499964559294,-0.012672499964559294,-2.813294992132163
B_GAP_DOWN,SHORT,5,UNH,49,0.007571991131303949,-0.007571991131303949,-0.3710275654338935
B_GAP_DOWN,SHORT,5,UPS,49,-0.0036808487148305446,0.0036808487148305446,0.1803615870266967
B_GAP_DOWN,SHORT,5,V,49,0.01312992965719443,-0.01312992965719443,-0.643366553202527
B_GAP_DOWN,SHORT,5,WMT,28,0.019547075728592454,-0.019547075728592454,-0.5473181204005887
B_GAP_DOWN,SHORT,5,XOM,76,-0.0074501392258333075,0.0074501392258333075,0.5662105811633313
